row	occurrence_error	id	institutionID	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
2199	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:a0d0200c122cb2c358009d6be8a83f15	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:a0d0200c122cb2c358009d6be8a83f15	13	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria||||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:a0d0200c122cb2c358009d6be8a83f15	Alphaproteobacteria	Bacteria	Proteobacteria		Alphaproteobacteria					class	Domain = 'Bacteria'
2110	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:a1dd4e89d49a717d3b1c89f205d202ac	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:a1dd4e89d49a717d3b1c89f205d202ac	55	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Giesbergeria|||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:a1dd4e89d49a717d3b1c89f205d202ac	Burkholderiaceae	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria	Burkholderiaceae				family	Domain = 'Bacteria'
2182	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:a2ab69d87238dd36c636c5c3608a0eff	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:a2ab69d87238dd36c636c5c3608a0eff	17	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|Coleofasciculaceae|SIO2C1|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.61	ASV:a2ab69d87238dd36c636c5c3608a0eff	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
1832	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:a7e194b4ea4b1df360fce3d3770d58ee	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:a7e194b4ea4b1df360fce3d3770d58ee	426	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Acidimicrobiia|Acidimicrobiales|Ilumatobacteraceae|UBA668|||; By ASV portal: Bacteria|Actinobacteriota|Acidimicrobiia|Acidimicrobiales|Ilumatobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:a7e194b4ea4b1df360fce3d3770d58ee	Ilumatobacteraceae	Bacteria	Actinobacteriota	Acidimicrobiales	Acidimicrobiia	Ilumatobacteraceae				family	Domain = 'Bacteria'
2287	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:a80c90d00ba774e0508bb5f7c37b6132	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:a80c90d00ba774e0508bb5f7c37b6132	12	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:a80c90d00ba774e0508bb5f7c37b6132	Flavobacterium	Bacteria	Bacteroidota	Flavobacteriales	Bacteroidia	Flavobacteriaceae	Flavobacterium			genus	Domain = 'Bacteria'
1954	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:a8f43d6bea7c40d67900e522e9081f00	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:a8f43d6bea7c40d67900e522e9081f00	330	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.76	ASV:a8f43d6bea7c40d67900e522e9081f00	Cyanobacteriales	Bacteria	Cyanobacteria	Cyanobacteriales	Cyanobacteriia					order	Domain = 'Bacteria'
1794	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:aabd03dde41b869447f1b75e7a23bd4d	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:aabd03dde41b869447f1b75e7a23bd4d	37	DNA sequence reads	By data provider: Unassigned||||||||; By ASV portal: Bacteria|Verrucomicrobiota|Verrucomicrobiae|Chthoniobacterales|Terrimicrobiaceae|UBA967|sp018402345||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:aabd03dde41b869447f1b75e7a23bd4d	UBA967 sp018402345	Bacteria	Verrucomicrobiota	Chthoniobacterales	Verrucomicrobiae	Terrimicrobiaceae	UBA967	sp018402345		species	Domain = 'Bacteria'
2004	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:ad62c1205bccaa889260b07317924b51	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:ad62c1205bccaa889260b07317924b51	142	DNA sequence reads	By data provider: Bacteria|Verrucomicrobiota|Verrucomicrobiae|Methylacidiphilales|UBA3015|UBA3015|||; By ASV portal: Bacteria|Verrucomicrobiota|Verrucomicrobiae|Methylacidiphilales|UBA3015|UBA3015|sp001438005||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:ad62c1205bccaa889260b07317924b51	UBA3015 sp001438005	Bacteria	Verrucomicrobiota	Methylacidiphilales	Verrucomicrobiae	UBA3015	UBA3015	sp001438005		species	Domain = 'Bacteria'
1807	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:ae71bf7c99d3583a2d8841e5911c5716	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:ae71bf7c99d3583a2d8841e5911c5716	3782	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Actinomycetia|Nanopelagicales|Nanopelagicaceae|Nanopelagicus|||; By ASV portal: Bacteria|Actinobacteriota|Actinomycetia|Nanopelagicales|Nanopelagicaceae|Nanopelagicus|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:ae71bf7c99d3583a2d8841e5911c5716	Nanopelagicus	Bacteria	Actinobacteriota	Nanopelagicales	Actinomycetia	Nanopelagicaceae	Nanopelagicus			genus	Domain = 'Bacteria'
2264	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:af7be9b78649e5b4dbcd30b6d8bf4e80	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:af7be9b78649e5b4dbcd30b6d8bf4e80	9	DNA sequence reads	By data provider: Unassigned||||||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:af7be9b78649e5b4dbcd30b6d8bf4e80	Rhodobacteraceae	Bacteria	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Rhodobacteraceae				family	Domain = 'Bacteria'
1828	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:b15dce65a0a29efb0bcfadedd72ede3c	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:b15dce65a0a29efb0bcfadedd72ede3c	597	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Actinomycetia|Nanopelagicales|Nanopelagicaceae|Planktophila|||; By ASV portal: Bacteria|Actinobacteriota|Actinomycetia|Nanopelagicales|Nanopelagicaceae|Planktophila|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:b15dce65a0a29efb0bcfadedd72ede3c	Planktophila	Bacteria	Actinobacteriota	Nanopelagicales	Actinomycetia	Nanopelagicaceae	Planktophila			genus	Domain = 'Bacteria'
1995	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:b2035a4a577d552697cc0e44cbdcd253	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:b2035a4a577d552697cc0e44cbdcd253	96	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Acidovorax|||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:b2035a4a577d552697cc0e44cbdcd253	Burkholderiaceae	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria	Burkholderiaceae				family	Domain = 'Bacteria'
2332	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:b54379bac16430096c7561527977e3d7	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:b54379bac16430096c7561527977e3d7	1	DNA sequence reads	By data provider: Bacteria|Bdellovibrionota|Bacteriovoracia|Bacteriovoracales|Bacteriovoracaceae|UBA845|||; By ASV portal: Bacteria|Bdellovibrionota|Bacteriovoracia|Bacteriovoracales|Bacteriovoracaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:b54379bac16430096c7561527977e3d7	Bacteriovoracaceae	Bacteria	Bdellovibrionota	Bacteriovoracales	Bacteriovoracia	Bacteriovoracaceae				family	Domain = 'Bacteria'
2144	Potential duplicate record	KTH-2013-Baltic-16S:16S_13:b6fed85b660764dd13f4fd4fc35c8b68	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_13:b6fed85b660764dd13f4fd4fc35c8b68	14	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Thermoleophilia|Gaiellales|F1-60-MAGs149|F1-60-MAGs149|sp009694475||; By ASV portal: Bacteria|Actinobacteriota|Thermoleophilia|Gaiellales|F1-60-MAGs149|F1-60-MAGs149|sp009694475||	https://www.ebi.ac.uk/ena/browser/view/ERR1202028	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724525	KTH-2013-Baltic-16S:16S_13	2013-07-16T17:47	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	93914	DNA sequence reads	Bothnian Bay	3	3	63.556	20.873	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy:addSpecies annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:b6fed85b660764dd13f4fd4fc35c8b68	F1-60-MAGs149 sp009694475	Bacteria	Actinobacteriota	Gaiellales	Thermoleophilia	F1-60-MAGs149	F1-60-MAGs149	sp009694475		species	Domain = 'Bacteria'
