row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
651	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:2937ae9676c4f2d847ab06030271d93c	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:2937ae9676c4f2d847ab06030271d93c	187	DNA sequence reads	By data provider: Hacrobia|Cryptophyta|Cryptophyceae|Cryptophyceae_X|Basal_Cryptophyceae-1|Basal_Cryptophyceae-1_X|Basal_Cryptophyceae-1_X_sp.||; By ASV portal: Cryptista|Cryptophyta|Cryptophyceae|Cryptophyceae_X|Basal_Cryptophyceae-1|Basal_Cryptophyceae-1_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2937ae9676c4f2d847ab06030271d93c	Basal_Cryptophyceae-1_X	Cryptophyceae_X	Cryptophyceae	Basal_Cryptophyceae-1	Basal_Cryptophyceae-1_X			genus	Domain = 'Eukaryota'
851	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:29dd8df89e1ab38fc20775523151784e	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:29dd8df89e1ab38fc20775523151784e	9	DNA sequence reads	By data provider: Alveolata|Ciliophora|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||; By ASV portal: TSAR|Alveolata|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:29dd8df89e1ab38fc20775523151784e	Askenasia	CONThreeP_X	CONThreeP	CONThreeP_XX	Askenasia			genus	Domain = 'Eukaryota'
699	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:2adeb28d4429fece89b3f0f2701b83bf	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:2adeb28d4429fece89b3f0f2701b83bf	18	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Dictyochophyceae|Dictyochophyceae_X|Pedinellales|Pedinellales_X|Pedinellales_X_sp.||; By ASV portal: TSAR|Stramenopiles|Dictyochophyceae|Dictyochophyceae_X|Pedinellales|Pedinellales_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2adeb28d4429fece89b3f0f2701b83bf	Pedinellales_X	Dictyochophyceae_X	Dictyochophyceae	Pedinellales	Pedinellales_X			genus	Domain = 'Eukaryota'
875	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:2b74086a8ead1f6e0f92c5935b85a710	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:2b74086a8ead1f6e0f92c5935b85a710	3	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Imbricatea|Filosa-Imbricatea_X|Novel-clade-2|Novel-clade-2_X|||; By ASV portal: TSAR|Rhizaria|Filosa-Imbricatea|Filosa-Imbricatea_X|Novel-clade-2|Novel-clade-2_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2b74086a8ead1f6e0f92c5935b85a710	Novel-clade-2_X	Filosa-Imbricatea_X	Filosa-Imbricatea	Novel-clade-2	Novel-clade-2_X			genus	Domain = 'Eukaryota'
635	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:2c120ec2eff52c36c7e23170c6652f68	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:2c120ec2eff52c36c7e23170c6652f68	100	DNA sequence reads	By data provider: Alveolata|Ciliophora|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||; By ASV portal: TSAR|Alveolata|CONThreeP|CONThreeP_X|CONThreeP_XX|Askenasia|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2c120ec2eff52c36c7e23170c6652f68	Askenasia	CONThreeP_X	CONThreeP	CONThreeP_XX	Askenasia			genus	Domain = 'Eukaryota'
595	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:2faf6cdbea2401538bc13e0b5f615a3d	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:2faf6cdbea2401538bc13e0b5f615a3d	330	DNA sequence reads	By data provider: Hacrobia|Katablepharidophyta|Katablepharidaceae|Katablepharidales|Katablepharidales_X|Katablepharidales_XX|Katablepharidales_XX_sp.||; By ASV portal: Cryptista|Kathablepharidacea|Kathablepharidea|Kathablepharidida|Kathablepharidida_X|Kathablepharidida_XX|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2faf6cdbea2401538bc13e0b5f615a3d	Kathablepharidida_XX	Kathablepharidida	Kathablepharidea	Kathablepharidida_X	Kathablepharidida_XX			genus	Domain = 'Eukaryota'
689	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:2fdc17a3e3416affd80f51ce57a180d9	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:2fdc17a3e3416affd80f51ce57a180d9	7	DNA sequence reads	By data provider: Rhizaria|Cercozoa|Filosa-Thecofilosea|Ebriida|TAGIRI1-lineage|TAGIRI1-lineage_X|||; By ASV portal: TSAR|Rhizaria|Filosa-Thecofilosea|Ebriacea|TAGIRI1-lineage|TAGIRI1-lineage_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:2fdc17a3e3416affd80f51ce57a180d9	TAGIRI1-lineage_X	Ebriacea	Filosa-Thecofilosea	TAGIRI1-lineage	TAGIRI1-lineage_X			genus	Domain = 'Eukaryota'
774	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:30e32baaef2f199e3951d1f5a954bb6c	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:30e32baaef2f199e3951d1f5a954bb6c	2	DNA sequence reads	By data provider: ||||||||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.99	ASV:30e32baaef2f199e3951d1f5a954bb6c	Unassigned							kingdom	Domain = 'Eukaryota'
793	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:3230f09a27308bf1513243ae3e8e80e5	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:3230f09a27308bf1513243ae3e8e80e5	27	DNA sequence reads	By data provider: Opisthokonta|Metazoa|Rotifera|Rotifera_X|Rotifera_XX||||; By ASV portal: Obazoa|Opisthokonta|Rotifera|Rotifera_X|Rotifera_XX||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:3230f09a27308bf1513243ae3e8e80e5	Rotifera_XX	Rotifera_X	Rotifera	Rotifera_XX				family	Domain = 'Eukaryota'
865	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:33223a54d1e1a2c236c96cbeef86922c	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:33223a54d1e1a2c236c96cbeef86922c	7	DNA sequence reads	By data provider: Opisthokonta||||||||; By ASV portal: Obazoa|Opisthokonta|||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.64	ASV:33223a54d1e1a2c236c96cbeef86922c	Opisthokonta							phylum	Domain = 'Eukaryota'
757	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:337494190295822638385e678025ceef	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:337494190295822638385e678025ceef	77	DNA sequence reads	By data provider: Stramenopiles|Sagenista|Labyrinthulomycetes|Labyrinthulida|Labyrinthulaceae|Labyrinthula|||; By ASV portal: TSAR|Stramenopiles|Sagenista|Labyrinthulomycetes|Labyrinthulaceae|Labyrinthula|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:337494190295822638385e678025ceef	Labyrinthula	Labyrinthulomycetes	Sagenista	Labyrinthulaceae	Labyrinthula			genus	Domain = 'Eukaryota'
670	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:357c5363702ad7334d18d998dbbd0b69	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:357c5363702ad7334d18d998dbbd0b69	100	DNA sequence reads	By data provider: Stramenopiles|Opalozoa|MAST-12|MAST-12C|MAST-12C_X|MAST-12C_XX|||; By ASV portal: TSAR|Stramenopiles|Opalozoa|Opalozoa_X|MAST-12|MAST-12C|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:357c5363702ad7334d18d998dbbd0b69	MAST-12C	Opalozoa_X	Opalozoa	MAST-12	MAST-12C			genus	Domain = 'Eukaryota'
800	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:3ef97133b95d653b59ff6709f642f781	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:3ef97133b95d653b59ff6709f642f781	15	DNA sequence reads	By data provider: Opisthokonta||||||||; By ASV portal: Obazoa|Opisthokonta|||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.67	ASV:3ef97133b95d653b59ff6709f642f781	Opisthokonta							phylum	Domain = 'Eukaryota'
775	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:3f607c4f77b41f6e2b3cb632a5b60ae5	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:3f607c4f77b41f6e2b3cb632a5b60ae5	26	DNA sequence reads	By data provider: Stramenopiles|Ochrophyta|Dictyochophyceae|Dictyochophyceae_X|Pedinellales|Pedinellales_X|Pedinellales_X_sp.||; By ASV portal: TSAR|Stramenopiles|Dictyochophyceae|Dictyochophyceae_X|Pedinellales|Pedinellales_X|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 1	ASV:3f607c4f77b41f6e2b3cb632a5b60ae5	Pedinellales_X	Dictyochophyceae_X	Dictyochophyceae	Pedinellales	Pedinellales_X			genus	Domain = 'Eukaryota'
820	Potential duplicate record	KTH-2013-Baltic-18S:18S_11:40136272255eb1880d0c5b3cf23c5e81	https://ror.org/026vcq606	KTH-2013-Baltic-18S	KTH	18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-18S:18S_11:40136272255eb1880d0c5b3cf23c5e81	5	DNA sequence reads	By data provider: Opisthokonta||||||||; By ASV portal: Obazoa|Opisthokonta|||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202047	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724544	KTH-2013-Baltic-18S:18S_11	2013-07-16T10:49	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	67576	DNA sequence reads	Bothnian Bay	3	3	65.123	24.161	EPSG:4326	2024-02-22	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.8.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against PR2 v5.0.0 (https://github.com/pr2database/pr2database/releases/tag/v5.0.0); confidence at lowest specified (ASV portal) taxon: 0.62	ASV:40136272255eb1880d0c5b3cf23c5e81	Opisthokonta							phylum	Domain = 'Eukaryota'
